,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
ctx-lh-lateralorbitofrontal,,,,,,,,,,,,0.005,-0.122,-0.314,0.107,0.002,-0.251,-0.237,-0.239,0.01,-0.073,-0.362,-0.111,-0.146,-0.114,-0.192,-0.082,-0.144,-0.159,-0.343,-0.114,-0.199,-0.133,-0.223,-0.171,-0.174,-0.051,0.055,-0.068,-0.079,-0.05,-0.225,-0.122,0.088,-0.242,0.046,-0.092,-0.203,0.027,-0.017,-0.215,-0.277,-0.179,0.116,-0.033,-0.242,-0.084,-0.118,-0.075,-0.048,-0.115,-0.121,-0.127,-0.246,-0.112,0.016,-0.096,-0.253
ctx-lh-lingual,,,,,,,,,,,,,-0.092,0.122,-0.052,0.008,0.07,0.016,0.097,-0.07,-0.007,0.189,0.035,-0.017,-0.058,0.166,0.066,-0.174,-0.058,0.141,-0.025,0.041,0.007,0.128,0.028,0.09,0.123,-0.15,0.014,-0.285,0.193,-0.005,0.009,-0.095,-0.073,-0.196,-0.088,0.116,-0.086,-0.008,0.085,0.018,0.08,-0.053,-0.032,0.215,-0.011,-0.006,0.045,0.241,0.034,-0.197,-0.02,0.098,0.08,0.237,0.023,0.155
ctx-lh-medialorbitofrontal,,,,,,,,,,,,,,-0.16,-0.015,-0.095,-0.079,-0.083,-0.079,-0.012,-0.23,-0.178,-0.217,-0.0,-0.043,-0.144,-0.07,-0.154,-0.122,-0.229,-0.053,-0.214,-0.06,-0.166,-0.053,-0.144,-0.061,-0.072,-0.122,-0.042,-0.002,-0.072,-0.077,0.067,-0.093,-0.035,-0.13,-0.081,0.073,-0.143,-0.146,-0.092,-0.031,0.038,-0.21,-0.165,-0.217,0.006,-0.031,-0.101,-0.001,-0.162,-0.126,-0.188,-0.103,0.068,-0.12,-0.152
ctx-lh-middletemporal,,,,,,,,,,,,,,,-0.014,0.094,-0.059,-0.194,-0.025,0.049,0.051,-0.039,0.01,0.061,-0.077,-0.1,0.079,-0.038,0.066,-0.045,-0.133,-0.085,-0.092,-0.123,-0.04,-0.007,0.018,0.146,-0.124,-0.04,-0.068,-0.211,-0.049,0.191,-0.286,0.064,-0.127,-0.135,-0.131,0.07,-0.057,-0.197,0.019,0.001,0.058,-0.006,-0.041,0.02,-0.052,-0.027,0.065,-0.069,-0.05,-0.129,-0.086,0.008,-0.128,-0.093
ctx-lh-parahippocampal,,,,,,,,,,,,,,,,-0.057,-0.133,0.102,-0.006,-0.078,-0.103,-0.021,-0.177,-0.1,-0.059,-0.002,-0.039,-0.135,0.01,-0.048,-0.063,0.029,0.036,0.043,0.061,0.001,-0.027,-0.073,0.07,0.008,-0.059,0.132,-0.061,0.006,0.117,-0.019,-0.039,0.076,0.069,-0.026,-0.008,0.134,0.098,-0.108,-0.023,0.01,-0.073,-0.066,0.064,0.013,0.014,-0.096,0.119,-0.034,-0.042,0.107,0.019,0.059
ctx-lh-paracentral,,,,,,,,,,,,,,,,,-0.126,0.028,-0.078,0.071,-0.176,0.042,-0.198,-0.013,-0.068,0.279,-0.031,-0.004,-0.17,0.047,-0.047,0.076,-0.267,0.08,-0.024,0.175,0.146,-0.186,0.15,0.042,0.163,0.19,0.012,0.033,0.027,-0.066,-0.037,0.195,-0.017,-0.286,0.039,0.024,0.117,0.088,-0.199,0.119,-0.189,0.013,0.11,0.373,0.047,-0.045,-0.163,0.126,-0.041,0.215,-0.177,0.006
ctx-lh-parsopercularis,,,,,,,,,,,,,,,,,,-0.32,-0.075,0.016,-0.042,-0.13,-0.053,-0.008,-0.12,-0.16,-0.115,0.008,-0.141,-0.057,-0.012,-0.145,-0.227,-0.185,-0.145,-0.151,-0.022,0.032,-0.148,-0.101,0.086,-0.29,-0.028,0.052,-0.267,0.022,-0.047,-0.168,-0.144,-0.078,-0.116,-0.238,-0.174,0.049,-0.024,-0.093,-0.176,-0.078,-0.076,-0.137,-0.146,0.005,-0.206,-0.138,0.051,0.001,-0.244,-0.229
ctx-lh-parsorbitalis,,,,,,,,,,,,,,,,,,,-0.256,-0.051,-0.105,-0.232,-0.168,0.093,-0.016,-0.297,-0.022,-0.159,-0.127,-0.341,-0.208,-0.218,-0.232,-0.335,-0.096,-0.149,-0.021,0.112,-0.159,-0.055,0.05,-0.21,0.057,0.065,-0.163,0.042,-0.033,-0.137,-0.011,-0.028,-0.284,-0.191,-0.167,0.034,-0.064,-0.116,-0.149,0.094,-0.014,-0.121,-0.018,-0.135,-0.129,-0.274,-0.201,0.075,-0.202,-0.25
ctx-lh-parstriangularis,,,,,,,,,,,,,,,,,,,,0.043,-0.016,-0.072,-0.056,0.023,-0.013,-0.076,-0.077,0.029,-0.042,-0.047,-0.215,-0.122,-0.233,-0.131,-0.094,-0.043,0.016,0.142,-0.155,-0.029,0.133,-0.172,0.008,0.134,-0.162,0.081,-0.027,-0.086,-0.115,-0.059,-0.012,-0.138,-0.022,0.067,-0.024,0.009,-0.132,0.008,0.02,-0.004,-0.062,0.023,-0.122,-0.061,-0.062,-0.021,-0.224,-0.116
ctx-lh-pericalcarine,,,,,,,,,,,,,,,,,,,,,0.046,0.136,0.059,-0.102,0.026,0.095,-0.016,0.114,-0.05,0.053,-0.071,0.059,-0.149,0.072,0.024,0.04,-0.017,-0.019,-0.001,-0.139,0.055,0.054,-0.081,0.002,-0.023,-0.131,0.013,0.067,0.038,0.016,0.048,-0.02,0.05,-0.191,0.051,0.149,0.057,-0.075,0.015,0.128,-0.015,0.059,-0.029,0.076,0.027,0.262,-0.171,0.112
ctx-lh-postcentral,,,,,,,,,,,,,,,,,,,,,,0.086,-0.093,-0.074,-0.112,0.251,-0.045,0.04,-0.146,0.184,-0.035,0.03,-0.095,0.219,-0.075,0.316,0.081,-0.219,0.268,0.048,0.013,0.144,-0.164,-0.001,-0.043,-0.177,-0.208,0.065,-0.03,-0.148,0.179,-0.097,0.101,0.049,-0.289,0.202,-0.087,-0.085,-0.021,0.298,-0.006,-0.023,-0.146,0.203,-0.033,0.206,-0.08,0.258
ctx-lh-posteriorcingulate,,,,,,,,,,,,,,,,,,,,,,,0.048,0.056,-0.183,0.109,-0.024,0.14,-0.046,-0.095,-0.032,-0.257,-0.238,-0.196,0.087,-0.168,-0.097,0.16,-0.294,-0.066,0.119,-0.217,-0.043,0.08,-0.339,0.14,-0.224,-0.097,0.002,0.063,-0.187,-0.294,-0.082,0.128,0.081,-0.116,0.003,0.07,-0.146,-0.035,-0.146,0.065,-0.012,-0.187,-0.132,-0.048,-0.229,-0.217
ctx-lh-precentral,,,,,,,,,,,,,,,,,,,,,,,,-0.065,-0.1,0.155,-0.127,0.048,-0.101,0.127,-0.082,-0.035,-0.195,0.071,-0.09,0.194,-0.014,-0.11,0.136,-0.012,0.043,0.018,-0.095,0.063,-0.175,-0.077,-0.167,-0.012,-0.097,-0.169,0.101,-0.18,0.022,0.121,-0.231,0.129,-0.276,-0.072,-0.076,0.211,-0.105,-0.003,-0.153,0.1,0.009,0.139,-0.168,0.084
ctx-lh-precuneus,,,,,,,,,,,,,,,,,,,,,,,,,-0.126,0.066,0.032,0.035,-0.036,-0.092,-0.026,-0.115,-0.192,-0.158,-0.062,-0.19,-0.09,-0.058,-0.088,-0.083,-0.048,-0.084,-0.129,0.124,-0.192,-0.021,-0.073,0.009,-0.081,-0.03,-0.134,0.016,-0.014,-0.067,-0.058,0.02,-0.103,-0.099,-0.092,-0.026,-0.06,0.023,-0.026,-0.119,-0.065,0.036,-0.131,-0.097
ctx-lh-rostralanteriorcingulate,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,-0.053,-0.038,-0.008,-0.182,0.047,-0.164,-0.132,-0.221,0.054,-0.14,-0.032,0.082,-0.18,-0.088,0.013,-0.053,-0.194,0.148,-0.097,-0.016,-0.048,-0.015,-0.024,-0.007,-0.164,0.033,-0.01,0.013,-0.064,-0.204,-0.123,-0.052,-0.209,-0.018,-0.059,0.042,-0.037,-0.118,-0.064,-0.0,-0.16,-0.188
ctx-lh-rostralmiddlefrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.206,0.073,0.025,-0.171,-0.138,-0.018,-0.0,0.068,0.059,-0.036,0.198,-0.062,-0.01,0.037,-0.156,-0.028,0.172,-0.158,0.153,-0.072,-0.131,-0.027,0.235,-0.12,-0.221,-0.077,0.127,0.26,0.143,0.172,0.028,-0.017,-0.025,0.018,0.157,0.053,-0.024,-0.191,0.079,-0.032,0.031
ctx-lh-superiorfrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069,0.013,-0.105,-0.041,-0.019,-0.205,-0.069,-0.068,0.012,-0.074,-0.036,0.03,0.054,-0.01,0.039,-0.125,0.201,-0.036,0.038,0.036,0.087,-0.029,-0.017,-0.073,0.013,0.044,-0.004,0.002,-0.018,-0.142,-0.025,-0.038,0.051,0.022,-0.028,-0.044,-0.104,0.001,0.221,-0.138,-0.042
ctx-lh-superiorparietal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,0.123,-0.048,-0.196,0.043,0.101,-0.008,0.15,0.061,-0.052,0.061,-0.311,0.114,-0.206,0.003,-0.122,-0.109,-0.191,-0.103,-0.065,-0.033,-0.089,0.049,-0.083,0.088,0.157,0.019,0.221,0.025,0.04,0.04,0.305,-0.024,-0.119,-0.102,0.176,-0.158,0.011,-0.004,0.098
ctx-lh-superiortemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.139,-0.11,-0.252,-0.09,-0.155,0.022,0.05,-0.161,-0.002,-0.099,0.074,-0.027,-0.129,0.056,-0.179,-0.102,-0.11,-0.058,-0.085,-0.156,-0.072,-0.17,-0.028,-0.036,-0.222,0.021,-0.199,-0.066,0.028,0.163,0.025,-0.115,-0.403,-0.138,-0.036,0.095,-0.248,-0.112
ctx-lh-supramarginal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,-0.226,-0.031,-0.005,-0.003,0.036,-0.107,0.111,-0.017,-0.069,-0.066,-0.217,-0.13,0.071,-0.314,0.029,-0.296,-0.202,-0.072,0.064,-0.048,-0.338,-0.117,0.097,0.125,-0.064,0.109,-0.167,-0.144,-0.047,-0.177,0.064,-0.059,-0.181,-0.221,-0.019,-0.104,0.018
ctx-lh-frontalpole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091,-0.002,-0.096,-0.047,-0.036,-0.044,-0.097,-0.045,-0.039,-0.052,-0.026,-0.034,-0.077,-0.091,-0.001,-0.051,-0.085,-0.022,-0.072,-0.06,-0.164,-0.075,-0.036,-0.03,-0.009,-0.018,0.019,0.139,-0.09,0.011,-0.096,-0.114,-0.032,-0.121,-0.117,-0.085,-0.06
ctx-lh-temporalpole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-0.15,-0.016,-0.133,-0.021,-0.017,-0.091,0.035,-0.151,0.035,-0.088,-0.054,-0.16,0.071,-0.114,-0.025,-0.099,0.064,-0.115,-0.164,-0.093,-0.022,0.021,-0.204,-0.021,-0.084,-0.11,-0.036,0.046,-0.147,-0.081,-0.233,-0.018,0.066,-0.025,-0.074
ctx-lh-transversetemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,-0.099,-0.068,-0.092,-0.203,0.055,0.051,0.023,0.126,-0.173,0.078,-0.012,-0.009,-0.14,-0.016,-0.017,-0.201,-0.095,-0.123,-0.118,-0.138,-0.12,-0.164,-0.167,-0.184,-0.03,0.057,-0.163,0.013,-0.229,-0.021,-0.031,0.093,-0.281,-0.06
ctx-lh-insula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,-0.039,-0.027,0.066,-0.057,-0.087,-0.011,-0.181,-0.185,0.037,-0.243,0.085,-0.181,-0.15,-0.121,0.008,-0.111,-0.376,-0.154,0.1,0.16,-0.13,0.081,-0.17,-0.165,-0.054,-0.098,0.06,-0.007,-0.024,-0.035,-0.014,-0.029,-0.103
ctx-rh-bankssts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.034,-0.118,-0.136,-0.087,0.073,-0.049,-0.065,0.029,-0.137,-0.054,0.001,-0.043,-0.045,-0.03,0.041,-0.104,-0.01,-0.0,-0.049,0.122,-0.009,-0.023,0.094,0.087,-0.032,0.005,-0.085,-0.013,-0.063,0.068,-0.018,0.117
ctx-rh-caudalanteriorcingulate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.185,0.025,-0.069,-0.109,-0.131,-0.176,-0.296,0.015,-0.224,0.072,-0.111,-0.151,-0.183,0.156,-0.162,-0.283,-0.054,0.091,0.253,-0.226,0.23,-0.216,-0.148,-0.019,-0.087,0.098,0.022,-0.048,-0.069,0.023,-0.097,-0.085
ctx-rh-caudalmiddlefrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,-0.002,0.036,0.011,0.002,-0.097,0.181,0.019,0.024,-0.015,0.008,0.055,0.093,-0.047,-0.004,0.174,0.013,0.046,-0.054,-0.015,-0.051,-0.043,0.139,-0.046,0.094,-0.013,-0.063,-0.043,0.114,-0.124,-0.062
ctx-rh-cuneus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,-0.283,0.246,0.002,0.022,-0.025,-0.024,-0.249,0.06,0.166,-0.057,-0.198,0.033,0.181,0.103,-0.013,-0.183,0.158,-0.124,-0.038,0.049,0.266,-0.009,-0.136,-0.147,0.075,0.002,0.143,-0.124,0.042
ctx-rh-entorhinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,-0.107,0.232,-0.054,0.029,0.0,0.11,-0.14,-0.046,0.002,0.15,-0.031,-0.11,-0.105,-0.002,0.151,-0.174,0.097,-0.058,-0.138,0.027,0.027,0.023,-0.018,-0.007,-0.001,-0.069,-0.062,-0.031
ctx-rh-fusiform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,0.055,-0.099,-0.306,-0.06,-0.264,0.008,-0.003,-0.09,-0.013,-0.097,-0.03,0.0,-0.183,0.02,-0.037,-0.028,-0.135,-0.078,-0.001,0.015,-0.368,-0.043,-0.071,-0.011,0.168,-0.029,-0.046
ctx-rh-inferiorparietal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,0.047,0.137,-0.025,0.158,0.062,0.024,-0.032,0.16,-0.037,0.1,0.16,0.068,0.068,0.066,0.027,0.022,0.027,0.124,0.045,0.194,0.092,0.042,-0.029,-0.061,0.047,0.038
ctx-rh-inferiortemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.062,-0.183,-0.022,-0.023,-0.083,-0.028,0.141,-0.227,-0.137,-0.153,0.012,0.091,-0.149,0.009,-0.067,-0.034,-0.091,0.062,-0.201,0.019,-0.129,-0.026,0.087,0.025,-0.116
ctx-rh-isthmuscingulate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,-0.166,-0.029,-0.113,-0.023,-0.016,-0.021,-0.115,-0.004,0.017,-0.12,-0.084,-0.125,-0.155,-0.034,-0.14,-0.132,-0.179,0.011,-0.105,-0.069,-0.039,0.062,-0.185,-0.16
ctx-rh-lateraloccipital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,-0.167,0.099,0.185,-0.026,0.05,-0.016,0.156,0.079,-0.017,0.061,0.15,0.057,0.038,0.112,0.169,0.129,-0.14,0.056,0.038,0.008,0.113,0.109,0.035
ctx-rh-lateralorbitofrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,-0.14,-0.172,0.001,-0.042,-0.24,-0.28,-0.066,0.015,-0.079,-0.274,-0.145,-0.143,-0.078,-0.084,-0.063,-0.113,-0.141,-0.273,-0.17,0.062,-0.016,-0.286
ctx-rh-lingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.074,0.032,-0.103,-0.007,0.074,0.027,-0.144,-0.133,0.132,-0.133,-0.05,0.09,0.176,-0.009,-0.243,-0.099,0.003,0.077,0.192,-0.07,0.046
ctx-rh-medialorbitofrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.096,-0.058,-0.141,0.003,-0.023,0.028,-0.118,-0.188,-0.188,-0.024,-0.056,-0.055,0.028,-0.058,-0.084,-0.195,-0.077,0.059,-0.131,-0.226
ctx-rh-middletemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,0.163,-0.19,-0.036,-0.081,0.057,0.094,-0.084,-0.031,0.057,-0.027,-0.08,0.054,0.011,-0.011,-0.138,-0.061,0.075,-0.013,-0.145
ctx-rh-parahippocampal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-0.123,-0.046,-0.035,-0.021,-0.017,-0.039,-0.087,-0.023,0.026,-0.018,-0.035,-0.053,-0.023,-0.082,0.11,-0.002,-0.02,-0.045
ctx-rh-paracentral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,-0.049,0.013,0.054,-0.155,0.164,-0.147,-0.006,0.047,0.289,0.036,-0.105,-0.172,0.1,0.019,0.219,-0.154,0.001
ctx-rh-parsopercularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.293,-0.082,0.115,0.121,-0.153,0.103,-0.174,-0.152,-0.188,-0.153,0.057,-0.058,-0.079,0.003,-0.033,-0.154,-0.153
