,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
ctx-lh-lateralorbitofrontal,,,,,,,,,,,,-0.023,-0.074,-0.153,-0.045,0.004,-0.2,-0.121,-0.129,-0.003,-0.08,-0.15,-0.089,-0.003,-0.15,-0.053,-0.095,0.03,-0.057,-0.147,0.004,-0.117,-0.269,-0.252,-0.123,-0.193,-0.061,0.092,-0.083,-0.061,-0.037,-0.113,-0.112,-0.018,-0.13,-0.003,-0.224,-0.091,0.026,-0.02,-0.206,-0.188,-0.148,0.013,-0.063,-0.149,-0.078,-0.025,-0.148,-0.079,-0.158,0.009,-0.117,-0.171,-0.105,-0.059,-0.145,-0.261
ctx-lh-lingual,,,,,,,,,,,,,-0.076,-0.006,-0.098,0.122,0.02,0.032,-0.049,-0.092,-0.001,0.078,0.092,-0.076,0.01,0.107,0.023,-0.124,-0.075,0.044,-0.155,-0.194,-0.057,0.048,-0.057,0.11,0.139,-0.284,0.012,-0.182,0.106,-0.073,-0.157,0.008,0.025,-0.205,-0.041,0.044,-0.062,0.059,0.096,0.069,0.015,-0.085,-0.024,0.141,0.08,-0.053,0.039,0.144,0.096,-0.106,-0.044,0.053,-0.099,-0.045,-0.019,0.056
ctx-lh-medialorbitofrontal,,,,,,,,,,,,,,-0.096,-0.028,-0.075,-0.123,0.022,-0.045,-0.027,-0.217,-0.192,-0.126,-0.104,-0.136,-0.087,-0.079,-0.07,-0.086,-0.137,0.046,-0.14,-0.162,-0.201,-0.083,-0.156,0.006,0.036,-0.039,-0.078,0.037,-0.085,-0.077,-0.062,-0.075,-0.028,-0.092,-0.015,0.009,-0.12,-0.067,0.002,0.075,-0.08,-0.161,-0.148,-0.104,-0.043,-0.119,-0.01,0.022,-0.083,-0.105,-0.159,0.021,-0.139,-0.121,-0.232
ctx-lh-middletemporal,,,,,,,,,,,,,,,-0.063,0.07,-0.177,-0.109,-0.165,0.059,-0.138,-0.118,-0.113,-0.088,-0.088,-0.078,-0.067,-0.026,-0.091,-0.181,0.056,-0.097,-0.272,-0.187,-0.2,-0.137,-0.009,0.071,-0.036,-0.087,-0.078,-0.013,-0.11,0.07,-0.111,0.015,-0.107,-0.091,-0.05,0.01,-0.146,-0.102,-0.06,0.053,-0.1,-0.131,-0.114,-0.114,-0.096,-0.096,-0.073,-0.06,-0.237,-0.201,-0.015,-0.059,-0.156,-0.24
ctx-lh-parahippocampal,,,,,,,,,,,,,,,,-0.041,-0.211,-0.103,-0.143,-0.116,-0.184,-0.074,-0.18,-0.006,-0.015,-0.113,-0.157,-0.059,-0.108,-0.185,-0.086,-0.042,-0.068,-0.076,-0.096,-0.105,0.048,-0.076,0.066,-0.004,0.021,0.027,-0.049,-0.051,-0.0,-0.118,-0.047,0.011,-0.01,-0.069,-0.159,-0.057,-0.051,-0.07,-0.21,-0.021,-0.189,-0.007,-0.03,-0.063,-0.1,-0.042,-0.084,-0.126,-0.086,-0.003,-0.068,-0.176
ctx-lh-paracentral,,,,,,,,,,,,,,,,,-0.034,0.092,-0.037,0.225,-0.16,0.051,-0.206,0.021,-0.062,0.226,-0.03,0.118,-0.141,0.132,-0.017,-0.028,-0.228,0.011,-0.088,0.173,0.148,-0.001,0.135,0.147,0.199,0.188,-0.051,0.254,0.083,0.108,-0.026,0.145,-0.011,-0.249,0.126,0.127,0.137,0.297,-0.185,0.099,-0.167,0.027,0.008,0.291,0.05,0.077,-0.082,0.172,0.035,0.127,-0.164,0.03
ctx-lh-parsopercularis,,,,,,,,,,,,,,,,,,-0.13,-0.205,0.082,0.006,0.002,-0.043,-0.022,-0.118,-0.065,-0.053,-0.032,-0.097,-0.065,0.026,-0.21,-0.298,-0.217,-0.157,-0.128,-0.203,0.083,-0.143,-0.163,-0.143,-0.215,-0.149,0.052,-0.21,0.014,-0.18,-0.194,-0.171,-0.038,-0.155,-0.206,-0.214,0.083,0.02,-0.083,-0.068,-0.104,-0.061,-0.175,-0.166,-0.043,-0.154,-0.129,-0.031,-0.134,-0.227,-0.244
ctx-lh-parsorbitalis,,,,,,,,,,,,,,,,,,,0.021,0.013,-0.012,-0.001,-0.032,0.051,0.044,-0.085,-0.002,0.007,0.071,-0.078,0.011,-0.06,-0.154,-0.102,-0.104,-0.063,-0.002,0.173,-0.065,-0.088,0.125,-0.08,0.056,0.014,0.009,0.082,0.001,0.052,0.015,0.07,-0.104,0.021,0.058,0.007,0.011,-0.017,-0.034,0.05,0.119,-0.047,0.007,-0.019,-0.008,-0.098,-0.005,0.027,-0.095,-0.103
ctx-lh-parstriangularis,,,,,,,,,,,,,,,,,,,,-0.04,-0.053,-0.051,-0.104,0.026,-0.082,-0.005,-0.03,-0.038,-0.095,-0.084,0.03,-0.2,-0.344,-0.217,-0.2,-0.14,-0.049,0.036,-0.159,-0.217,0.024,-0.166,-0.042,-0.031,-0.204,-0.038,-0.116,-0.119,-0.121,-0.013,-0.158,-0.055,-0.107,-0.007,-0.015,-0.095,-0.098,-0.033,-0.02,-0.077,-0.074,-0.085,-0.16,-0.164,-0.056,-0.187,-0.237,-0.25
ctx-lh-pericalcarine,,,,,,,,,,,,,,,,,,,,,0.207,0.152,0.22,-0.047,0.051,0.111,0.041,0.126,0.102,0.142,-0.147,-0.176,-0.056,0.126,0.102,0.156,0.069,0.034,-0.016,-0.055,0.09,-0.065,-0.133,0.147,0.008,-0.089,-0.055,0.061,-0.027,0.203,0.166,-0.004,0.058,-0.217,0.213,0.185,0.225,0.014,0.054,0.116,0.081,0.158,0.098,0.13,-0.085,-0.068,-0.058,0.165
ctx-lh-postcentral,,,,,,,,,,,,,,,,,,,,,,0.068,-0.105,-0.184,-0.08,0.144,-0.123,0.064,-0.223,0.111,-0.073,-0.126,-0.159,0.137,-0.206,0.315,0.018,-0.053,0.079,-0.009,-0.042,-0.025,-0.266,0.095,-0.044,-0.004,-0.238,-0.104,-0.16,-0.141,0.229,0.021,0.1,0.26,-0.208,0.135,-0.035,-0.141,-0.071,0.191,-0.021,0.083,-0.199,0.207,-0.063,0.028,-0.119,0.199
ctx-lh-posteriorcingulate,,,,,,,,,,,,,,,,,,,,,,,0.076,-0.053,-0.216,0.202,-0.138,0.159,-0.084,0.03,-0.103,-0.248,-0.292,-0.259,-0.084,-0.167,0.027,0.213,-0.141,-0.061,0.059,-0.118,-0.175,0.118,-0.128,0.078,-0.223,-0.092,-0.068,0.046,-0.049,-0.044,-0.067,0.175,0.088,-0.024,0.048,-0.052,-0.244,0.077,-0.238,0.209,-0.061,-0.031,-0.059,-0.113,-0.321,-0.24
ctx-lh-precentral,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-0.097,0.107,-0.124,0.06,-0.117,0.036,-0.017,-0.125,-0.241,0.013,-0.165,0.267,-0.037,0.066,0.07,0.0,-0.043,0.006,-0.183,0.192,-0.052,0.073,-0.15,-0.072,-0.172,-0.175,0.104,-0.023,0.015,0.289,-0.098,0.089,-0.129,-0.075,-0.031,0.128,-0.062,0.069,-0.119,0.125,-0.019,-0.009,-0.166,0.031
ctx-lh-precuneus,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,0.111,-0.088,0.128,-0.108,-0.063,-0.036,-0.18,-0.287,-0.184,-0.048,-0.048,0.08,0.012,-0.011,-0.033,0.015,-0.093,-0.182,0.074,-0.001,-0.083,-0.113,-0.073,-0.019,-0.046,0.033,0.068,0.113,-0.009,-0.156,0.024,-0.128,-0.096,-0.121,0.079,-0.107,0.104,-0.109,-0.066,-0.018,-0.008,-0.273,-0.168
ctx-lh-rostralanteriorcingulate,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,-0.137,-0.039,-0.099,-0.162,0.064,-0.161,-0.228,-0.245,-0.005,-0.124,-0.006,0.099,-0.025,-0.077,-0.023,-0.073,-0.101,-0.004,-0.168,0.016,-0.113,-0.036,-0.013,-0.063,-0.092,0.043,0.013,0.033,-0.082,-0.181,-0.079,-0.055,-0.236,0.032,-0.051,-0.017,-0.08,-0.141,0.06,-0.087,-0.208,-0.217
ctx-lh-rostralmiddlefrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.144,0.038,0.033,-0.047,-0.143,-0.139,-0.05,-0.052,0.037,-0.039,0.175,-0.117,-0.079,-0.044,-0.091,-0.031,0.114,0.006,0.079,-0.072,-0.093,-0.107,0.203,-0.043,-0.105,-0.094,0.128,0.177,0.131,0.146,0.061,0.033,-0.042,-0.047,0.119,0.02,0.033,-0.15,-0.038,-0.068,-0.059
ctx-lh-superiorfrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.103,-0.043,-0.107,0.037,-0.11,-0.405,-0.167,-0.034,0.023,-0.102,0.1,-0.024,-0.05,-0.074,-0.072,-0.164,0.079,-0.088,0.044,-0.089,-0.033,-0.126,-0.098,0.024,0.046,0.06,0.094,-0.074,-0.137,-0.092,-0.12,-0.051,0.019,0.036,-0.103,-0.077,-0.136,-0.019,-0.027,-0.272,-0.155
ctx-lh-superiorparietal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122,0.158,-0.111,-0.189,-0.031,0.092,-0.055,0.17,0.063,-0.023,0.084,-0.06,0.078,-0.054,-0.067,0.086,0.087,-0.085,-0.041,-0.014,-0.004,0.05,0.096,-0.024,-0.01,0.186,0.04,0.194,0.034,0.103,-0.016,0.131,-0.046,0.01,-0.065,0.171,-0.083,-0.069,-0.025,0.094
ctx-lh-superiortemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.172,0.019,-0.104,-0.401,-0.098,-0.226,0.006,-0.059,0.028,0.02,-0.15,-0.08,-0.091,-0.191,0.011,-0.045,-0.035,-0.167,-0.103,-0.092,-0.149,-0.108,0.021,0.024,0.161,-0.155,-0.064,-0.134,-0.121,-0.012,0.005,-0.056,-0.119,-0.334,-0.158,-0.04,0.006,-0.209,-0.12
ctx-lh-supramarginal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-0.282,-0.251,-0.159,-0.108,-0.117,-0.083,0.157,-0.062,-0.069,-0.073,-0.146,-0.178,0.163,-0.105,-0.01,-0.198,-0.178,-0.115,0.131,-0.04,-0.129,-0.149,0.196,0.14,-0.023,0.038,-0.093,-0.186,-0.096,-0.234,0.176,-0.132,-0.094,-0.109,-0.141,-0.19,-0.094
ctx-lh-frontalpole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,-0.133,-0.076,0.039,-0.062,-0.007,-0.06,-0.04,-0.173,-0.002,-0.105,-0.054,-0.117,0.009,-0.121,0.034,0.022,-0.095,-0.007,-0.059,0.023,0.052,-0.125,-0.05,-0.095,-0.013,-0.082,0.062,-0.056,0.049,-0.101,-0.092,-0.121,-0.149,-0.06,-0.077,-0.171
ctx-lh-temporalpole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.174,-0.149,-0.158,-0.236,-0.057,-0.174,0.111,-0.051,-0.129,0.018,-0.12,-0.145,-0.097,-0.169,-0.182,-0.027,0.001,-0.028,-0.191,-0.073,-0.098,-0.167,-0.087,-0.2,-0.086,-0.183,-0.2,-0.158,-0.11,-0.131,-0.176,-0.192,-0.174,0.092,-0.14,-0.135
ctx-lh-transversetemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,-0.286,-0.127,-0.127,-0.063,0.002,-0.021,-0.083,-0.065,-0.231,0.013,-0.16,-0.071,-0.192,-0.168,-0.037,-0.241,-0.12,-0.079,-0.165,-0.005,-0.122,-0.199,-0.206,-0.234,-0.18,-0.034,-0.31,0.01,-0.298,-0.106,-0.029,-0.05,-0.223,-0.145
ctx-lh-insula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166,-0.177,-0.128,0.127,-0.056,-0.078,-0.123,-0.147,-0.229,0.06,-0.3,0.027,-0.279,-0.193,-0.1,0.038,-0.244,-0.237,-0.322,0.16,0.161,-0.227,0.038,-0.16,-0.269,-0.129,-0.25,0.139,-0.107,-0.047,-0.1,-0.04,-0.09,-0.214
ctx-rh-bankssts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096,0.059,0.011,-0.1,-0.192,0.045,-0.187,-0.075,-0.038,-0.156,-0.098,-0.108,-0.194,-0.058,-0.045,-0.056,-0.086,-0.014,0.114,-0.116,-0.045,-0.102,-0.031,-0.033,-0.046,0.008,-0.032,-0.283,-0.069,-0.003,-0.117,-0.193,-0.202
ctx-rh-caudalanteriorcingulate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,0.178,-0.102,-0.112,-0.143,-0.163,-0.159,0.043,-0.239,0.111,-0.146,-0.218,-0.08,0.165,-0.222,-0.163,-0.274,0.223,0.32,-0.252,0.226,-0.102,-0.205,-0.067,-0.16,0.182,0.001,-0.085,-0.035,-0.125,-0.133,-0.232
ctx-rh-caudalmiddlefrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,-0.038,0.016,0.052,0.093,0.098,0.116,0.048,0.09,0.05,0.06,0.064,0.102,-0.034,0.085,0.042,0.064,0.04,0.086,-0.019,0.104,0.027,0.1,-0.077,0.11,-0.022,-0.047,0.121,0.031,-0.138,-0.124
ctx-rh-cuneus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-0.179,0.236,-0.088,-0.087,0.007,0.112,-0.294,0.035,0.068,-0.05,-0.017,0.166,0.158,0.178,0.059,-0.03,0.268,0.086,0.041,0.131,0.221,0.141,-0.077,-0.01,0.084,-0.024,-0.058,-0.074,0.135
ctx-rh-entorhinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,-0.011,0.098,0.063,0.073,-0.101,0.054,-0.113,-0.015,0.057,0.151,-0.099,-0.142,-0.148,0.025,0.044,-0.087,0.072,0.037,-0.068,-0.106,-0.044,0.121,-0.053,-0.021,-0.091,0.007,-0.07,-0.051
ctx-rh-fusiform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109,0.027,-0.109,-0.208,-0.04,-0.145,-0.061,-0.074,-0.03,0.115,-0.209,-0.166,-0.177,-0.037,-0.069,-0.024,-0.02,-0.042,-0.052,-0.099,-0.022,-0.127,-0.151,-0.071,-0.146,0.063,0.008,-0.112
ctx-rh-inferiorparietal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078,0.152,0.086,0.07,0.073,0.035,-0.014,0.014,0.132,0.008,0.172,0.118,0.11,-0.009,0.111,-0.019,0.055,-0.058,0.027,-0.031,0.17,-0.046,-0.054,0.108,-0.006,-0.114,-0.114
ctx-rh-inferiortemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,-0.015,-0.015,-0.013,-0.108,-0.014,0.043,0.149,-0.182,-0.145,-0.143,-0.027,-0.056,-0.088,0.011,-0.051,-0.067,-0.045,-0.049,-0.024,-0.143,-0.112,-0.164,0.035,-0.062,-0.172
ctx-rh-isthmuscingulate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051,-0.038,-0.2,-0.038,0.0,-0.001,-0.131,-0.011,0.142,0.13,-0.127,-0.266,-0.072,-0.195,-0.085,-0.123,0.065,-0.066,-0.018,-0.173,-0.163,-0.011,0.026,-0.27,-0.225
ctx-rh-lateraloccipital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.021,-0.066,0.12,-0.06,0.184,-0.0,0.032,-0.051,0.126,0.138,0.136,0.185,0.065,0.039,0.09,0.116,0.006,0.037,0.084,-0.076,-0.051,0.063,0.022
ctx-rh-lateralorbitofrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,-0.168,-0.071,0.015,0.046,-0.203,-0.113,-0.137,0.011,-0.035,-0.132,-0.026,0.003,-0.184,0.033,-0.121,0.092,-0.056,-0.128,-0.044,-0.135,-0.113,-0.3
ctx-rh-lingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.057,-0.081,0.052,0.049,0.059,0.015,-0.097,-0.025,0.11,0.087,-0.098,0.032,0.1,0.064,-0.135,-0.042,0.008,-0.119,-0.061,-0.038,0.023
ctx-rh-medialorbitofrontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,-0.018,-0.087,-0.051,0.018,0.017,-0.098,-0.212,-0.151,-0.11,-0.057,-0.162,0.045,0.005,-0.026,-0.183,-0.198,0.021,-0.092,-0.195,-0.27
ctx-rh-middletemporal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.104,-0.124,0.027,0.002,0.076,-0.068,-0.098,-0.043,-0.065,-0.067,-0.092,-0.049,0.014,-0.152,-0.183,0.008,0.003,-0.11,-0.239
ctx-rh-parahippocampal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-0.114,-0.033,-0.008,0.001,-0.21,0.0,-0.177,0.009,0.011,0.013,-0.05,0.015,-0.051,-0.086,-0.049,-0.007,-0.04,-0.125
ctx-rh-paracentral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0.077,0.129,0.256,-0.166,0.099,-0.148,-0.035,-0.024,0.235,0.014,0.024,-0.079,0.183,0.02,0.096,-0.148,0.04
ctx-rh-parsopercularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133,-0.205,0.152,0.239,-0.077,0.116,0.03,-0.082,-0.133,-0.107,0.123,-0.032,-0.08,0.046,-0.156,-0.119,-0.215
